DATE,CONFIRM,RELEASE,QUARANT,DEATH,TOTAL_TEST,UNDER_TEST,NEGATIVE,AVAR16,AVAR1,AVAR2,AVAR3,AVAR4,AVAR5,AVAR6,AVAR7,AVAR8,AVAR9,AVAR10,AVAR11,MALE,FEMALE,AGE00,AGE10,AGE20,AGE30,AGE40,AGE50,AGE60,AGE70,AGE80_above,AVAR12,AVER13,AVAR14,AVAR15,SEOUL,BUSAN,DAEGU,INCHEON,GWANGJU,DAEJEON,ULSAN,SEJONG,GYEONGGI,GANGWON,CHUNGBUK,CHUNGNAM,JEONBUK,JEONNAM,GYEONGBUK,GYEONGNAM,JEJU,Lazaretto
25NOV20,31674,26825,4336,513,2966344,55838,2878832,81,382,0.012207593,276,0.0679802956,20006,0.0067901239,0.0108826438,0.0190942717,0.0161962493,1.0945558739,103,15079,16656,904,1825,6040,4044,4406,5770,4915,2487,1344,17219,14516,0.0138506018,0.0106796117,7900,661,7223,1286,632,464,178,89,6681,575,231,817,252,373,1679,492,70,2071
26NOV20,32257,26950,4792,515,2987985,55361,2900367,78,583,0.0184062638,456,0.1051660517,21641,0.0072955126,0.0109993644,0.0269396054,0.0159655269,1.5261780105,125,15376,16942,925,1882,6165,4127,4499,5865,4987,2515,1353,17598,14720,0.0196962663,0.0171709894,8113,683,7224,1305,646,465,185,93,6864,583,239,833,268,382,1681,537,73,2083
27NOV20,32810,27103,5191,516,3009501,56637,2920054,77,553,0.0171435657,399,0.083263773,21516,0.0072008394,0.0111112466,0.0257018033,0.0157269125,0.948542024,153,15672,17199,946,1922,6245,4206,4595,5981,5055,2542,1379,17914,14957,0.0192507804,0.0151694015,8316,707,7224,1329,659,470,192,96,6981,592,259,864,292,393,1684,576,76,2102
28NOV20,33313,27349,5442,522,3031942,58794,2939835,78,503,0.0153306919,251,0.0483529185,22441,0.0074567179,0.0112046222,0.0224143309,0.0156695584,0.9095840868,246,15934,17441,959,1959,6319,4284,4690,6060,5137,2572,1395,18211,15164,0.0167177131,0.0140705855,8494,735,7225,1354,675,483,195,96,7106,625,283,881,301,400,1689,590,78,2103
29NOV20,33763,27542,5698,523,3046910,62829,2950318,76,450,0.01350824,256,0.0470415288,14968,0.0049367699,0.0113143712,0.0300641368,0.0154903297,0.8946322068,193,16167,17657,977,1996,6412,4349,4759,6142,5183,2598,1408,18493,15331,0.0146228191,0.012384611,8652,757,7228,1375,683,489,195,99,7200,644,305,894,318,420,1700,605,79,2120
30NOV20,34201,27625,6050,526,3061172,63365,2963606,76,438,0.0129727809,352,0.0617760618,14262,0.0046808078,0.0114086731,0.0307109802,0.0153796673,0.9733333333,83,16323,17878,993,2050,6466,4381,4797,6218,5240,2622,1434,18687,15514,0.0096492856,0.0125162825,8811,809,7232,1409,696,494,198,100,7277,652,327,899,334,424,1704,625,80,2130
01DEC20,34652,27885,6241,526,3083997,64892,2984453,97,451,0.0131867489,191,0.0315702479,22825,0.0074562945,0.0114775737,0.0197590361,0.015179499,1.0296803653,260,16557,18095,1008,2097,6548,4447,4860,6312,5283,2649,1448,18960,15692,0.0143356001,0.012137823,8966,840,7243,1425,718,504,201,102,7373,661,359,915,343,426,1715,636,81,2144
02DEC20,35163,28065,6572,526,3106970,65154,3006653,101,511,0.0147466236,331,0.0530363724,22973,0.0074490993,0.0115598708,0.0222435032,0.0149589057,1.133037694,180,16819,18344,1027,2140,6633,4536,4939,6411,5340,2672,1465,19275,15888,0.0158241227,0.0137607074,9159,872,7247,1448,728,509,211,109,7517,673,375,923,369,427,1720,643,83,2150
03DEC20,35703,28352,6822,529,3131886,65788,3030395,117,540,0.0153570514,250,0.0380401704,24916,0.0080193887,0.0116444419,0.0216728207,0.0148166821,1.0567514677,287,17092,18611,1058,2181,6737,4604,5032,6506,5415,2699,1471,19612,16091,0.0162316428,0.0145551679,9421,887,7250,1470,731,516,213,113,7658,681,385,937,378,429,1731,656,84,2163
04DEC20,36332,28611,7185,536,3157410,64017,3057061,116,629,0.0176175672,363,0.0532102023,25524,0.0081497219,0.0117450321,0.0246434728,0.014752835,1.1648148148,259,17380,18952,1083,2227,6837,4686,5121,6625,5508,2742,1503,19954,16378,0.0168499883,0.0183224974,9716,918,7256,1487,732,537,218,113,7818,684,390,960,392,432,1740,672,86,2181
05DEC20,36915,28917,7458,540,3180496,66267,3077314,121,583,0.0160464604,273,0.0379958246,23086,0.007311689,0.0118536562,0.0252534003,0.0146281999,0.9268680445,306,17668,19247,1106,2279,6937,4752,5199,6718,5598,2792,1534,20273,16642,0.016570771,0.0155656395,9951,947,7263,1506,738,547,219,117,7975,693,408,970,409,436,1757,699,87,2193
06DEC20,37546,29128,7873,545,3194867,67716,3089605,125,631,0.0170933225,415,0.055644945,14371,0.0045184776,0.0120064557,0.04390787,0.0145155276,1.0823327616,211,18007,19539,1128,2309,7009,4842,5272,6841,5709,2860,1576,20560,16986,0.0191872312,0.0151711955,10205,981,7266,1548,743,550,222,120,8159,705,422,985,421,444,1768,715,87,2205
07DEC20,38161,29301,8311,549,3209376,68010,3103205,126,615,0.0163799073,438,0.0556331767,14509,0.0045413471,0.0121479,0.0423874836,0.0143864155,0.9746434231,173,18303,19858,1142,2340,7093,4917,5345,6980,5809,2919,1616,20837,17324,0.0164380519,0.0163263217,10449,1016,7271,1588,748,552,260,120,8315,714,433,995,443,447,1777,731,87,2215
08DEC20,38746,29650,8544,552,3221317,71274,3111297,134,585,0.015329787,233,0.0280351342,11941,0.003720661,0.0123001496,0.0489908718,0.0142466319,0.9512195122,349,18571,20175,1162,2373,7164,4989,5426,7088,5899,2976,1669,21114,17632,0.0146424083,0.0159633397,10662,1043,7275,1616,759,563,321,121,8471,722,443,1010,456,454,1782,744,89,2222
09DEC20,39416,30177,8683,556,3253220,75080,3138724,134,670,0.0172921076,139,0.0162687266,31903,0.0099037133,0.0124022227,0.0210011598,0.0141059468,1.1452991453,527,18906,20510,1183,2413,7230,5085,5522,7210,6022,3047,1701,21433,17980,0.0180388778,0.0166047088,10924,1062,7277,1663,768,573,335,122,8690,727,466,1014,468,456,1786,773,89,2224
10DEC20,40097,30637,8896,564,3277948,72764,3165087,149,681,0.0172772478,213,0.0245306922,24728,0.0076010845,0.0125100462,0.0275396312,0.0140658902,1.0164179104,460,19257,20841,1223,2466,7310,5196,5615,7320,6137,3100,1731,21810,18288,0.0185655348,0.016138469,11176,1093,7280,1701,773,582,351,123,8904,742,477,1034,476,461,1794,789,102,2240
11DEC20,40786,31157,9057,572,3311213,77688,3192739,172,689,0.0171833304,161,0.0180980216,33265,0.0101481171,0.0126134791,0.0207124605,0.0140244201,1.0117474302,520,19593,21193,1258,2512,7395,5277,5714,7445,6237,3162,1786,22156,18630,0.0174482007,0.0168897846,11426,1119,7286,1737,776,592,398,123,9134,753,498,1044,483,465,1797,801,107,2247
12DEC20,41736,31493,9665,578,3349864,86742,3221386,169,950,0.0232923062,608,0.0671303964,38651,0.0116727616,0.0127902052,0.0245789242,0.0138489553,1.3788098694,336,20029,21707,1310,2598,7492,5391,5856,7619,6385,3231,1854,22647,19089,0.0222528454,0.0242532912,11788,1178,7321,1779,785,610,421,124,9406,789,519,1054,489,473,1816,818,107,2259
13DEC20,42766,31814,10372,580,3374595,90129,3241700,179,1030,0.0246789343,707,0.0731505432,24731,0.0073826878,0.0130206859,0.0416481339,0.0135621756,1.0842105263,321,20513,22253,1346,2672,7602,5500,6006,7811,6568,3336,1925,23126,19640,0.0241649608,0.0251531764,12187,1235,7349,1841,800,623,429,124,9737,807,534,1064,498,479,1834,842,110,2273
14DEC20,43484,32102,10795,587,3397039,89247,3264308,185,718,0.016789038,423,0.040782877,22444,0.0066508722,0.0131459294,0.0319907325,0.0134992181,0.6970873786,288,20843,22641,1377,2726,7700,5573,6127,7949,6676,3385,1971,23503,19981,0.0160873592,0.0174358513,12406,1256,7365,1877,822,625,434,127,9963,821,555,1119,506,480,1850,870,118,2290
15DEC20,44364,32559,11205,600,3441220,93473,3303383,205,880,0.0202373287,410,0.0379805465,44181,0.0130057382,0.0132518975,0.0199180643,0.0135244793,1.2256267409,457,21258,23106,1417,2780,7800,5686,6252,8100,6808,3464,2057,23935,20429,0.0199107614,0.0205379621,12657,1297,7384,1932,827,657,483,128,10251,834,580,1156,521,481,1865,886,127,2298
16DEC20,45442,32947,11883,612,3488769,94784,3348543,226,1078,0.0242989812,678,0.0605087015,47549,0.0138174833,0.0133889808,0.0226713496,0.0134677171,1.225,388,21814,23628,1462,2849,7953,5790,6394,8315,6999,3555,2125,24448,20994,0.0261548593,0.0225915347,13035,1338,7411,1999,829,672,489,128,10580,842,603,1191,596,485,1893,905,142,2304
17DEC20,46453,33610,12209,634,3538840,99258,3393129,242,1011,0.0222481405,326,0.0274341496,50071,0.0143520537,0.0135054201,0.0201913283,0.0136482036,0.9378478664,663,22287,24166,1518,2903,8060,5912,6535,8529,7172,3640,2184,24928,21525,0.0216833226,0.0227695954,13458,1382,7432,2076,839,683,499,128,10871,851,622,1210,615,485,1902,935,154,2311
18DEC20,47517,33982,12890,645,3589797,110618,3431662,246,1064,0.0229048716,681,0.055778524,50957,0.0143993512,0.0136575324,0.0208803501,0.0135740893,1.0524233432,372,22771,24744,1558,2969,8183,6044,6669,8754,7358,3730,2250,25423,22092,0.0217166958,0.0239179012,13856,1421,7452,2141,843,688,530,128,11174,869,653,1228,631,490,1933,979,181,2320
19DEC20,48568,34334,13575,659,3646247,126233,3471446,275,1051,0.0221183997,685,0.0531419705,56450,0.0157251232,0.0137976724,0.0186182462,0.0135686048,0.9877819549,352,23243,25325,1591,3034,8318,6155,6822,8974,7534,3813,2327,25920,22648,0.0207281191,0.0234804397,14238,1460,7472,2186,852,693,539,128,11453,896,756,1252,646,495,1962,1011,205,2324
20DEC20,49665,34722,14269,674,3683094,139475,3493954,278,1097,0.0225868885,694,0.0511233886,36847,0.0101054591,0.0140153329,0.0297717589,0.0135709252,1.0437678402,388,23868,25797,1638,3105,8455,6297,6975,9207,7722,3892,2374,26470,23195,0.0268898163,0.0186377098,14711,1493,7497,2248,866,696,545,129,11702,951,770,1272,675,499,1987,1062,229,2333
21DEC20,50591,35155,14738,698,3713861,146438,3516832,274,926,0.018644921,469,0.0328684561,30767,0.0083535745,0.0141813853,0.030097182,0.0137969204,0.8441203282,433,24329,26262,1684,3150,8552,6414,7099,9402,7883,3979,2428,26899,23692,0.0193145634,0.0180253518,15039,1513,7518,2336,879,699,562,129,11946,976,803,1288,688,508,2035,1077,252,2343
22DEC20,51460,35928,14810,722,3772432,151129,3569843,281,869,0.0171769682,72,0.0048853304,58571,0.0157709187,0.0142103547,0.0148366939,0.0140303148,0.9384449244,773,24752,26708,1715,3206,8657,6518,7223,9582,8015,4065,2479,27319,24141,0.0173866579,0.0169827127,15356,1539,7557,2381,905,708,568,130,12152,999,834,1305,692,513,2094,1095,271,2361
23DEC20,52550,36726,15085,739,3826571,153109,3620912,284,1090,0.0211815002,275,0.0185685348,54139,0.0143512196,0.0143053065,0.0201333604,0.0140627973,1.2543153049,798,25282,27268,1761,3268,8758,6642,7367,9827,8204,4161,2562,27796,24754,0.0214124111,0.0209675004,15732,1571,7581,2430,941,743,586,131,12460,1012,892,1316,713,525,2119,1124,304,2370
24DEC20,53533,37425,15352,756,3882210,150533,3678144,291,983,0.0187059943,267,0.0176997017,55639,0.0145401719,0.014345561,0.0176674635,0.0141221303,0.9018348624,699,25765,27768,1797,3337,8886,6778,7499,10010,8375,4235,2616,28297,25236,0.0191045012,0.0183365117,16050,1615,7607,2483,956,754,595,133,12744,1033,939,1347,725,527,2169,1145,330,2381
25DEC20,54770,38048,15949,773,3939357,156789,3727798,311,1237,0.0231072423,597,0.0388874414,57147,0.0147202238,0.0144795811,0.0216459307,0.0141135658,1.2583926755,623,26535,28235,1844,3403,9042,6948,7695,10248,8589,4321,2680,28932,25838,0.0298855036,0.0168179199,16602,1637,7630,2538,992,767,607,134,13004,1047,981,1427,739,532,2236,1160,350,2387
26DEC20,55902,38532,16577,793,3969415,157012,3756501,299,1132,0.020668249,628,0.0393755094,30058,0.0076301792,0.0146631927,0.037660523,0.014185539,0.9151172191,484,27100,28802,1891,3483,9170,7095,7874,10457,8760,4411,2761,29513,26389,0.0212926324,0.0200814592,17068,1664,7643,2593,1020,778,615,135,13259,1083,1019,1488,776,538,2270,1182,374,2397
27DEC20,56872,39040,17024,808,4006412,166976,3782564,293,970,0.0173517942,447,0.0269650721,36997,0.009320517,0.0148125923,0.026218342,0.0142073428,0.8568904594,508,27571,29301,1927,3544,9281,7226,8033,10648,8939,4472,2802,30011,26861,0.0173800738,0.0173251858,17430,1704,7664,2654,1037,786,616,141,13500,1106,1043,1546,784,543,2304,1226,381,2407
28DEC20,57680,39268,17593,819,4038307,169878,3810749,295,808,0.0142073428,569,0.0334234023,31895,0.0079609885,0.0149104456,0.0253331243,0.0141990291,0.8329896907,228,27966,29714,1962,3594,9358,7340,8153,10820,9068,4534,2851,30407,27273,0.0143266476,0.0140950821,17731,1738,7688,2700,1049,789,618,143,13693,1133,1074,1581,785,550,2350,1251,392,2415
29DEC20,58725,40703,17163,859,4098181,170962,3868494,330,1045,0.0181171983,-430,-0.024441539,59874,0.0148265102,0.0149533296,0.0174533186,0.0146275011,1.2933168317,1435,28587,30138,2003,3646,9497,7484,8327,11014,9254,4610,2890,30957,27768,0.0222055353,0.014269368,18253,1755,7717,2732,1064,819,622,147,13949,1154,1096,1608,793,554,2378,1267,397,2420
30DEC20,59773,41435,17459,879,4159522,171771,3927978,332,1048,0.0178458919,296,0.0172464021,61341,0.0149678601,0.0149891505,0.0170848209,0.0147056363,1.0028708134,732,29107,30666,2042,3703,9612,7596,8490,11212,9458,4702,2958,31443,28330,0.0181900864,0.0175194107,18638,1794,7768,2780,1073,838,638,149,14226,1171,1141,1635,825,555,2401,1303,407,2431
31DEC20,60740,42271,17569,900,4213880,170338,3982802,344,967,0.016177873,110,0.0063004754,54358,0.0130683285,0.0150214836,0.0177894698,0.0148172539,0.9227099237,836,29612,31128,2091,3770,9705,7782,8624,11398,9632,4769,3023,31972,28822,0.0173497784,0.0150655449,19004,1868,7801,2839,1081,845,673,149,14451,1207,1163,1653,837,560,2424,1325,416,2444
01JAN21,61769,42953,17899,917,4269318,176927,4030622,354,1029,0.0169410603,330,0.0187830838,55438,0.0131560462,0.0150936213,0.0185612757,0.0148456345,1.0641158221,682,30169,31600,2132,3844,9836,7873,8778,11602,9791,4849,3064,32463,29306,0.0188099419,0.0151631971,19363,1925,7844,2904,1098,856,716,150,14735,1237,1185,1668,845,566,2448,1360,421,2448
02JAN21,62593,43578,18073,942,4302799,179387,4060819,361,824,0.0133400249,174,0.0097212135,33481,0.0078422362,0.0151799044,0.0246109734,0.0150496062,0.8007774538,625,30591,32002,2171,3910,9947,7982,8884,11762,9916,4908,3113,32894,29699,0.0139878683,0.012721519,19614,1951,7873,2975,1111,860,733,153,14963,1268,1221,1675,856,579,2468,1397,434,2462
03JAN21,63244,44507,17775,962,4340838,186472,4091122,355,651,0.010400524,-298,-0.016488685,38039,0.0088405245,0.0152235022,0.0171140146,0.0152109291,0.7900485437,929,30887,32357,2203,3956,10027,8057,8972,11886,10033,4959,3151,33215,30029,0.0096760485,0.0110930567,19809,1970,7895,3023,1137,868,740,154,15166,1301,1248,1684,861,589,2482,1409,438,2470
04JAN21,64264,45240,18043,981,4376608,190732,4121612,351,1020,0.0161280121,268,0.0150773558,35770,0.0082403444,0.0153525809,0.0285155158,0.0152651562,1.5668202765,733,31423,32841,2243,4027,10147,8184,9144,12073,10186,5028,3232,33745,30519,0.0173535792,0.0149581234,20138,2007,7924,3126,1211,874,745,154,15434,1329,1271,1707,874,592,2507,1442,448,2481
05JAN21,64979,46172,17800,1007,4439361,193751,4180631,386,715,0.0111259803,-243,-0.013467827,62753,0.0143382729,0.0153049856,0.0113938776,0.0154973145,0.7009803922,932,31779,33200,2288,4071,10254,8289,9256,12197,10294,5072,3258,34158,30821,0.0113292811,0.0109314576,20338,2022,7956,3175,1234,882,749,154,15663,1356,1303,1725,879,596,2531,1463,456,2497
06JAN21,65818,46995,17796,1027,4504868,192082,4246968,411,839,0.0129118638,-4,-0.000224719,65507,0.0147559525,0.0152611328,0.0128077915,0.0156036343,1.1734265734,823,32185,33633,2333,4131,10360,8395,9366,12337,10442,5145,3309,34585,31233,0.0127757324,0.0130421687,20602,2060,7978,3213,1264,891,751,155,15947,1372,1324,1749,901,597,2559,1492,461,2502
07JAN21,66686,47649,17991,1046,4569809,191762,4311361,400,868,0.0131878817,195,0.0109575185,64941,0.0144157387,0.0152319059,0.0133659783,0.0156854512,1.0345649583,654,32643,34043,2374,4185,10483,8515,9521,12513,10555,5204,3336,35078,31608,0.0142302315,0.0121904082,20899,2083,7987,3254,1292,900,760,158,16250,1402,1338,1769,903,598,2595,1512,470,2516
08JAN21,67358,48369,17908,1081,4630004,190452,4372194,404,672,0.0100770776,-83,-0.004613418,60195,0.013172323,0.0151722516,0.0111637179,0.0160485763,0.7741935484,720,32962,34396,2408,4228,10574,8601,9604,12637,10680,5253,3373,35415,31943,0.0097723861,0.0103692389,21088,2107,8005,3284,1313,908,770,158,16508,1413,1348,1790,911,598,2625,1534,476,2522
09JAN21,67999,49324,17575,1100,4689616,185923,4435694,409,641,0.0095163158,-333,-0.018595041,59612,0.0128751509,0.0150984981,0.0107528685,0.0161767085,0.9538690476,955,33284,34715,2440,4278,10674,8692,9693,12761,10760,5303,3398,35777,32222,0.0097688247,0.0092743342,21276,2124,8018,3333,1319,913,778,158,16719,1419,1378,1817,925,603,2646,1560,481,2532
10JAN21,68664,50409,17130,1125,4723464,191454,4463346,401,665,0.0097795556,-445,-0.025320057,33848,0.0072176485,0.0151508933,0.0196466556,0.0163841314,1.0374414977,1085,33627,35037,2476,4334,10761,8771,9787,12904,10847,5352,3432,36129,32535,0.0103052518,0.0092755293,21463,2158,8052,3366,1340,917,812,158,16912,1439,1387,1847,931,607,2665,1579,485,2546
11JAN21,69114,52552,15422,1140,4751685,189763,4492808,395,450,0.0065536526,-1708,-0.099708114,28221,0.0059746406,0.0151501933,0.0159455724,0.0164944874,0.6766917293,2143,33867,35247,2495,4370,10808,8825,9848,12983,10926,5396,3463,36346,32768,0.007137122,0.0059936638,21604,2177,8063,3388,1364,918,826,158,17058,1450,1397,1858,938,610,2669,1592,487,2557
12JAN21,69651,53569,14917,1165,4814085,186770,4557664,390,537,0.0077697717,-505,-0.032745429,62400,0.0131321836,0.0150521415,0.0086057692,0.0167262494,1.1933333333,1017,34135,35516,2527,4404,10879,8884,9939,13085,11000,5435,3498,36633,33018,0.0079133079,0.0076318552,21771,2198,8081,3409,1371,925,833,159,17233,1457,1413,1861,950,612,2677,1647,489,2565
13JAN21,70212,54636,14391,1185,4872312,182914,4619186,374,561,0.0080544429,-526,-0.035261782,58227,0.0120951333,0.0149724975,0.0096347055,0.0168774568,1.0446927374,1067,34411,35801,2551,4432,10945,8965,10022,13214,11087,5482,3514,36915,33297,0.0080855427,0.0080245523,21922,2233,8094,3431,1375,934,844,159,17434,1478,1424,1866,958,612,2701,1689,490,2568
14JAN21,70728,55772,13761,1195,4925359,169742,4684889,380,516,0.0073491711,-630,-0.043777361,53047,0.0108874391,0.0148725181,0.009727223,0.0168957132,0.9197860963,1136,34677,36051,2576,4477,11005,9032,10104,13312,11158,5521,3543,37194,33534,0.0077300863,0.0069830452,22056,2273,8098,3456,1406,937,854,161,17605,1489,1442,1878,961,618,2718,1705,492,2579
15JAN21,71241,56536,13488,1217,4978075,162323,4744511,374,513,0.0072531388,-273,-0.019838675,52716,0.0107029762,0.0147933282,0.0097313908,0.0170828596,0.9941860465,764,34937,36304,2618,4514,11067,9102,10185,13409,11249,5543,3554,37486,33755,0.0074977651,0.0070178358,22183,2320,8109,3480,1412,940,860,165,17791,1502,1451,1884,967,632,2741,1727,493,2584
16JAN21,71820,57554,13030,1236,5032270,155639,4804811,360,579,0.0081273424,-458,-0.033956109,54195,0.0108867383,0.0147273804,0.0106836424,0.0172096909,1.1286549708,1018,35216,36604,2649,4574,11121,9176,10263,13515,11357,5585,3580,37783,34037,0.007985803,0.0082635522,22339,2381,8132,3513,1418,945,868,166,17959,1525,1457,1892,984,644,2761,1747,497,2592
17JAN21,72340,58253,12838,1249,5061290,159385,4829565,352,520,0.007240323,-192,-0.014735226,29020,0.0057667812,0.0147575279,0.0179186768,0.0172656898,0.8981001727,699,35471,36869,2676,4603,11195,9250,10345,13602,11427,5623,3619,38069,34271,0.0072410268,0.0072396459,22484,2415,8147,3548,1433,948,886,167,18134,1529,1464,1899,989,659,2776,1765,497,2600
18JAN21,72729,58723,12742,1264,5087220,158035,4856456,343,389,0.0053773846,-96,-0.0074778,25930,0.0051231998,0.0147547718,0.0150019283,0.0173795872,0.7480769231,470,35665,37064,2693,4634,11243,9303,10411,13677,11476,5653,3639,38284,34445,0.0054692566,0.0052889962,22616,2425,8160,3561,1444,950,892,169,18239,1545,1473,1910,992,663,2794,1787,499,2610
19JAN21,73115,59468,12364,1283,5140326,154345,4912866,335,386,0.0053073739,-378,-0.029665673,53106,0.0104391003,0.0146641152,0.0072684819,0.0175476988,0.9922879177,745,35861,37254,2715,4661,11295,9361,10483,13750,11519,5684,3647,38515,34600,0.0054955839,0.0051262681,22717,2442,8176,3580,1452,957,900,172,18378,1562,1478,1918,995,669,2803,1798,500,2618
20JAN21,73518,60180,12038,1300,5192129,148141,4970470,323,403,0.0055118649,-326,-0.026366872,51803,0.0100777655,0.0145753717,0.0077794722,0.0176827444,1.0440414508,712,36062,37456,2742,4688,11351,9408,10541,13826,11580,5714,3668,38730,34788,0.0056049748,0.0054222365,22859,2455,8188,3596,1463,958,903,172,18517,1573,1481,1926,997,678,2810,1817,506,2619
21JAN21,73918,60846,11756,1316,5237608,141070,5022620,317,400,0.0054408444,-282,-0.023425818,45479,0.00875922,0.0145035709,0.0087952681,0.017803512,0.9925558313,666,36246,37672,2757,4715,11397,9458,10594,13910,11641,5754,3692,38921,34997,0.0051023238,0.0057667663,22984,2474,8195,3619,1469,958,906,173,18655,1581,1488,1936,1002,692,2818,1833,511,2624
22JAN21,74262,61415,11519,1328,5282224,133132,5074830,299,344,0.0046538056,-237,-0.020159918,44616,0.0085183924,0.0144223486,0.0077102385,0.0178826318,0.86,569,36412,37850,2775,4736,11450,9501,10646,13975,11703,5771,3705,39108,35154,0.0045798157,0.0047249947,23097,2497,8201,3628,1471,959,909,173,18771,1590,1489,1943,1002,699,2833,1854,513,2633
23JAN21,74692,62044,11311,1337,5329707,136629,5118386,297,430,0.00579031,-208,-0.018057123,47483,0.0089892061,0.0143829921,0.0090558726,0.0179001767,1.25,629,36619,38073,2796,4766,11500,9558,10705,14060,11765,5814,3728,39325,35367,0.005684939,0.0058916777,23224,2530,8223,3640,1478,960,911,174,18888,1596,1493,1960,1009,709,2851,1886,516,2644
24JAN21,75084,62530,11205,1349,5354349,135765,5143500,282,392,0.0052482194,-106,-0.009371408,24642,0.0046235187,0.0143878109,0.0159077997,0.0179665441,0.911627907,486,36817,38267,2814,4784,11568,9608,10765,14139,11826,5835,3745,39539,35545,0.0054070291,0.0050954745,23357,2550,8235,3665,1495,960,913,185,18987,1607,1505,1969,1013,710,2859,1903,518,2653
25JAN21,75521,62956,11205,1360,5376086,134549,5166016,275,437,0.0058201481,0,0,21737,0.0040596905,0.0144081784,0.0201039702,0.0180082361,1.1147959184,426,37051,38470,2828,4922,11612,9650,10811,14211,11877,5852,3758,39823,35698,0.0063557596,0.0053048318,23459,2570,8250,3679,1511,1085,915,187,19063,1611,1513,1982,1013,713,2874,1914,518,2664
26JAN21,75875,64793,9711,1371,5422768,138624,5208269,270,354,0.0046874379,-1494,-0.133333333,46682,0.0086832688,0.0143589955,0.0075832227,0.0180691928,0.8100686499,1837,37208,38667,2843,4952,11677,9694,10863,14271,11932,5866,3777,40029,35846,0.0042374025,0.0051208734,23563,2597,8263,3697,1523,1089,915,189,19145,1654,1520,1988,1014,722,2882,1926,518,2670
27JAN21,76429,65478,9573,1378,5469247,138427,5254391,270,554,0.0073014827,-138,-0.014210689,46479,0.008571084,0.0143371939,0.0119193614,0.0180298054,1.5649717514,685,37481,38948,2883,5051,11743,9765,10946,14349,12001,5892,3799,40388,36041,0.0073371318,0.0072671787,23692,2629,8269,3717,1635,1090,921,193,19290,1672,1528,1992,1027,734,2893,1947,518,2682
28JAN21,76926,66016,9524,1386,5522189,139424,5305839,251,497,0.0065027673,-49,-0.005118563,52942,0.0096799431,0.0142911682,0.0093876317,0.0180173153,0.8971119134,538,37755,39171,2918,5096,11807,9823,11026,14437,12070,5925,3824,40670,36256,0.0073103706,0.0057255828,23797,2683,8280,3758,1679,1094,927,194,19408,1678,1553,1996,1028,742,2936,1966,518,2689
29JAN21,77395,66503,9493,1399,5569264,142753,5349116,239,469,0.0060967683,-31,-0.003254935,47075,0.0085246992,0.014262387,0.0099628253,0.0180761031,0.9436619718,487,37970,39425,2940,5135,11854,9876,11100,14525,12143,5955,3867,40905,36490,0.00569461,0.006484389,23908,2717,8290,3777,1733,1095,929,194,19544,1686,1562,2002,1034,747,2979,1981,519,2698
30JAN21,77850,67121,9315,1414,5616530,145795,5392885,231,455,0.0058789327,-178,-0.018750658,47266,0.0084869383,0.0142302634,0.0096263699,0.0181631342,0.9701492537,618,38192,39658,2967,5183,11900,9925,11167,14602,12216,5990,3900,41142,36708,0.0058467211,0.0059099556,24061,2737,8298,3792,1766,1097,931,194,19690,1689,1573,2011,1037,748,3001,1993,521,2711
31JAN21,78205,67878,8907,1420,5640820,149550,5413065,229,355,0.0045600514,-408,-0.043800322,24290,0.0043247343,0.0142416964,0.0146150679,0.0181574068,0.7802197802,757,38375,39830,2984,5203,11946,9974,11213,14676,12273,6010,3926,41320,36885,0.0047915794,0.0043370821,24162,2757,8308,3813,1783,1097,937,196,19803,1695,1574,2016,1039,749,3017,2011,522,2726
01FEB21,78508,68309,8774,1425,5661842,149456,5433878,225,303,0.0038744326,-133,-0.014932076,21022,0.0037267631,0.0142421086,0.0144134716,0.0181510165,0.8535211268,431,38522,39986,3004,5233,11981,10018,11252,14729,12318,6028,3945,41488,37020,0.0038306189,0.0039166457,24267,2772,8317,3824,1815,1098,938,196,19895,1703,1580,2020,1042,750,3022,2015,522,2732
02FEB21,78844,68775,8634,1435,5711413,154265,5478304,224,336,0.0042798186,-140,-0.015956234,49571,0.0087552779,0.0141878532,0.0067781566,0.0182004972,1.1089108911,466,38709,40135,3013,5263,12031,10055,11304,14799,12373,6047,3959,41666,37178,0.0048543689,0.0037263042,24395,2784,8329,3832,1839,1098,939,196,19977,1710,1598,2025,1044,753,3032,2026,523,2744
03FEB21,79311,69299,8571,1441,5756714,138849,5538554,220,467,0.0059230886,-63,-0.007296734,45301,0.0079316624,0.0141176408,0.0103088232,0.0181689803,1.3898809524,524,38961,40350,3035,5304,12106,10119,11396,14869,12435,6076,3971,41960,37351,0.0065101139,0.0053569204,24583,2803,8338,3853,1845,1105,939,197,20088,1716,1607,2061,1054,759,3044,2034,524,2761
04FEB21,79762,69704,8610,1448,5803095,120538,5602795,211,451,0.0056864748,39,0.0045502275,46381,0.0080568533,0.0140362868,0.0097238093,0.0181540082,0.965738758,405,39172,40590,3062,5331,12156,10183,11472,14944,12504,6113,3997,42204,37558,0.0054156721,0.0059479554,24755,2829,8346,3897,1857,1107,941,197,20222,1724,1611,2074,1055,761,3050,2042,527,2767
